id,i,name_tokens,ingredient_tokens,steps_tokens,techniques,calorie_level,ingredient_ids
205,104760,"[40480, 15341, 20994, 6878, 40481]","[[4334, 12395], [19414], [10837], [13179], [7304], [20994, 8361], [17918], [15022], [6382], [8780], [19527, 6020], [6953, 488, 11332], [6878], [15341]]","[40480, 40482, 2030, 15341, 485, 14057, 500, 280, 7420, 1353, 240, 32093, 1809, 1073, 11197, 485, 277, 3026, 40478, 40482, 9261, 240, 29649, 22354, 240, 13884, 24176, 40478, 40482, 5539, 1046, 6878, 562, 284, 12930, 40478, 40482, 2525, 8780, 500, 246, 13, 773, 240, 4846, 17918, 488, 9467, 862, 485, 7087, 488, 39161, 1144, 40478, 40482, 674, 4846, 20994, 8361, 488, 9467, 862, 485, 7087, 40478, 40482, 674, 4846, 246, 909, 6382, 522, 1353, 488, 7087, 862, 40478, 40482, 2294, 485, 14057, 240, 4846, 13179, 240, 10837, 240, 488, 7304, 240, 2454, 240, 32093, 504, 954, 2525, 40478, 40482, 500, 246, 6143, 13, 773, 522, 6847, 240, 9467, 260, 14046, 8684, 12395, 1503, 500, 246, 909, 6020, 1412, 556, 15022, 40478, 40482, 6018, 488, 13884, 40478, 40482, 669, 21570, 488, 10837, 640, 1241, 1256, 240, 4846, 15341, 24176, 240, 12395, 488, 19414, 485, 481, 5082, 240, 2294, 485, 14057, 240, 32093, 562, 246, 1026, 1571, 240, 674, 4103, 715, 6878, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",2,"[4206, 5010, 5648, 1093, 150, 2022, 2683, 3184, 6832, 840, 3156, 6276, 6061, 1511]"
206,39828,"[40480, 5317, 24106, 33162, 40481]","[[589, 260, 4001, 17918], [15473, 8361], [6444], [6953], [8780], [6812], [24106, 18347], [4914], [5317, 9079], [501, 29702]]","[40480, 40482, 729, 2525, 10906, 485, 44, 10353, 9378, 37473, 1511, 982, 507, 40478, 40482, 23667, 17918, 240, 15473, 8361, 240, 6444, 488, 6953, 40478, 40482, 1892, 500, 8780, 1073, 507, 32630, 1385, 4366, 40478, 40482, 4846, 280, 6812, 240, 24106, 18347, 488, 4914, 40478, 40482, 9467, 1073, 2022, 17532, 5526, 40478, 40482, 7087, 500, 5317, 9079, 488, 23750, 501, 29702, 40478, 40482, 6981, 551, 17532, 1073, 281, 278, 282, 3652, 2377, 40478, 40482, 1892, 666, 7768, 3852, 40478, 40482, 4233, 556, 9072, 8441, 40478, 40482, 1082, 504, 15473, 6847, 11364, 556, 6913, 7933, 40478, 40482, 19007, 562, 5895, 1571, 1073, 4309, 903, 2324, 40478, 40482, 4103, 2107, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,"[63, 332, 6906, 6270, 840, 2499, 77, 1909, 1388, 70]"
207,83078,"[40480, 15341, 7304, 9540, 40481]","[[978, 260, 1845, 2274, 2127], [11468, 1353], [13249, 17843, 25592], [32301, 10734], [4914, 6821], [1061, 494, 813, 2141], [8467, 1179], [38139]]","[40480, 40482, 500, 246, 5024, 240, 20599, 2274, 2127, 500, 1353, 40478, 40482, 4846, 17843, 25592, 488, 9467, 485, 20599, 40478, 40482, 9467, 500, 481, 32301, 10734, 488, 8240, 1444, 666, 531, 291, 244, 4170, 6847, 525, 980, 694, 4309, 11364, 556, 3567, 3261, 6913, 7933, 40478, 40482, 8658, 746, 1073, 3677, 40478, 40482, 2454, 488, 1233, 5040, 17843, 25592, 9019, 2913, 491, 844, 7858, 40478, 40482, 8676, 240, 23667, 5040, 16126, 488, 2933, 715, 11998, 17843, 25592, 9019, 40478, 40482, 2685, 8240, 5040, 17843, 25592, 9019, 715, 4914, 6821, 8556, 40478, 40482, 5463, 10308, 40478, 40482, 18645, 271, 291, 2497, 855, 616, 16477, 509, 1655, 485, 2481, 37849, 7218, 702, 6544, 1086, 544, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[6011, 673, 4246, 170, 1910, 4623, 5298, 1124]"
209,102759,"[40480, 5317, 5339, 488, 8780, 21278, 40481]","[[5339], [8780], [5317, 9079], [6812], [5940], [6444], [13326, 3204], [15000]]","[40480, 40482, 1892, 1904, 1427, 617, 5339, 40478, 40482, 8780, 488, 5339, 240, 1892, 666, 35135, 488, 8556, 556, 5317, 500, 246, 7, 1411, 5468, 5465, 40478, 40482, 2523, 6812, 240, 5940, 240, 6444, 240, 13326, 488, 15000, 1281, 488, 8240, 715, 481, 5339, 40478, 40482, 1357, 485, 1229, 562, 7648, 1571, 485, 1342, 13829, 5379, 40478, 40482, 2525, 10906, 485, 14245, 286, 263, 40478, 40482, 19007, 562, 6828, 1571, 1073, 3746, 488, 1233, 40478, 40482, 3990, 556, 18929, 6444, 485, 4103, 40478, 40482, 1777, 507, 12008, 870, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[715, 840, 1388, 2499, 4717, 6906, 6443, 7449]"
212,33776,"[40480, 5317, 857, 1574, 2237, 40481]","[[563, 2654, 5581, 5317, 19118], [6444], [2507, 6444], [6953], [8289, 17881], [2262, 4914], [15000], [8780], [7327]]","[40480, 40482, 500, 246, 10734, 6847, 715, 1821, 258, 2525, 240, 4846, 17163, 5317, 240, 6444, 240, 6953, 240, 17881, 488, 4914, 40478, 40482, 2454, 488, 14057, 284, 1571, 40478, 40482, 21596, 40478, 40482, 14057, 1547, 240, 9822, 6536, 240, 485, 3677, 2215, 3438, 40478, 40482, 6018, 617, 2525, 40478, 40482, 4846, 1366, 14006, 488, 9467, 1073, 862, 16343, 40478, 40482, 8240, 1503, 715, 7327, 984, 604, 694, 2160, 500, 862, 260, 28742, 6847, 40478, 40482, 3383, 485, 2548, 40478, 40482, 1892, 666, 19118, 40478, 40481]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[7404, 6906, 800, 6270, 1824, 3668, 7449, 840, 4958]"
213,78729,"[40480, 5020, 517, 1159, 1143, 6539, 8649, 9021, 40481]","[[2507, 6444], [6444], [2274, 10841, 6020], [15000], [8441, 15953], [1353], [17918], [3567, 4739, 2832, 5940, 8361], [15473, 10166], [563, 2654, 5581, 20613, 8361], [9426, 260, 2417, 5317, 9079], [1143, 7406], [837, 7327]]","[40480, 40482, 729, 2525, 10906, 485, 43, 50, 46, 250, 40478, 40482, 23667, 22722, 252, 488, 6020, 40478, 40482, 7087, 8400, 40478, 40482, 4846, 15000, 488, 8441, 15953, 40478, 40482, 2523, 862, 40478, 40482, 9467, 500, 1353, 40478, 40482, 500, 6143, 5024, 240, 23667, 17918, 240, 5940, 240, 15473, 10166, 240, 488, 20613, 8361, 40478, 40482, 4846, 485, 2806, 16126, 40478, 40482, 9467, 500, 5317, 9079, 240, 1143, 7406, 240, 488, 7327, 40478, 40482, 2869, 702, 34745, 1901, 9082, 1557, 4309, 23090, 11274, 5458, 40478, 40482, 19007, 5895, 485, 6642, 1571, 40478, 40482, 6018, 617, 5458, 2198, 40478, 40482, 2548, 504, 11444, 40478, 40482, 2191, 670, 15936, 9021, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[800, 6906, 1043, 7449, 2509, 7655, 2683, 2426, 335, 7407, 1388, 5825, 7642]"
215,31253,"[40480, 38450, 5082, 5317, 12519, 25, 573, 10825, 8619, 5339, 40481]","[[3151, 12486], [6444], [6812], [15000], [15473, 10166], [15473, 20613], [12519, 25, 573, 10825], [5940], [17918], [837, 7327]]","[40480, 40482, 4914, 6444, 488, 3151, 12486, 500, 34062, 240, 2523, 500, 6812, 566, 491, 246, 720, 240, 4846, 15000, 40478, 40482, 4846, 1180, 1284, 488, 7087, 8400, 40478, 40482, 8240, 666, 246, 35050, 38450, 5082, 5339, 22030, 40478, 40482, 5539, 281, 1808, 504, 1583, 240, 522, 1073, 481, 5339, 8796, 1256, 556, 246, 3602, 2572, 40478, 40482, 851, 1229, 1073, 507, 535, 11868, 2548, 485, 481, 1882, 781, 563, 25246, 40478, 40482, 4103, 556, 8780, 40478, 40482, 512, 759, 1359, 3990, 481, 5339, 556, 23618, 6444, 40478, 40482, 1743, 35070, 271, 664, 20613, 40478, 40482, 20033, 280, 3, 3696, 15341, 488, 277, 3, 3696, 21447, 7869, 562, 20613, 40478, 40482, 20033, 277, 3026, 2507, 6444, 562, 481, 1454, 6444, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[6473, 6906, 2499, 7449, 335, 328, 8021, 4717, 2683, 7642]"
223,106136,"[40480, 5317, 8649, 19118, 40481]","[[8780], [2507, 6444], [17918], [15473, 8361], [15000], [5940], [8441, 23748, 742], [5317, 9079], [8441, 15953]]","[40480, 40482, 7087, 481, 8780, 240, 2507, 6444, 240, 17918, 240, 15473, 8361, 240, 15000, 240, 5940, 240, 488, 8441, 23748, 742, 1281, 1073, 507, 5526, 246, 6062, 17532, 40478, 40482, 3336, 17532, 666, 481, 2695, 498, 246, 291, 272, 291, 3652, 6847, 40478, 40482, 35009, 5317, 9079, 715, 17532, 40478, 40482, 925, 246, 1209, 667, 3865, 702, 11951, 1281, 481, 8441, 15953, 488, 2507, 6444, 40478, 40482, 8240, 1209, 667, 3865, 715, 17532, 488, 5317, 9079, 40478, 40482, 19007, 491, 43, 8393, 9378, 37473, 1511, 982, 507, 562, 670, 6828, 1571, 40478, 40482, 481, 19118, 640, 3717, 1046, 525, 600, 587, 538, 2110, 507, 40478, 40482, 249, 1359, 1529, 7424, 745, 1698, 498, 8780, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,"[840, 800, 2683, 332, 7449, 4717, 2512, 1388, 2509]"
224,95965,"[40480, 5317, 632, 973, 7, 993, 21278, 40481]","[[6444], [632, 973, 7, 993], [6953], [5940], [8441], [563, 2654, 5581, 5317, 19118], [4087, 2169], [15000], [6198, 31757]]","[40480, 40482, 23667, 6444, 240, 632, 973, 7, 993, 240, 488, 6953, 500, 246, 4835, 39587, 40478, 40482, 9467, 500, 5940, 488, 8441, 40478, 40482, 851, 1229, 284, 1571, 40478, 40482, 4846, 17163, 5317, 19118, 488, 4087, 2169, 40478, 40482, 5539, 240, 9822, 715, 11868, 2525, 240, 1073, 9019, 2323, 485, 246, 1585, 14057, 488, 5317, 544, 16343, 240, 670, 7648, 1571, 40478, 40482, 6018, 617, 2525, 488, 9467, 500, 15000, 40478, 40482, 2548, 562, 7379, 1571, 40478, 40482, 9467, 488, 5463, 40478, 40482, 4103, 556, 6198, 31757, 645, 10114, 40478, 40481]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,"[6906, 7093, 6270, 4717, 2499, 7404, 3869, 7449, 7704]"
226,89656,"[40480, 5317, 11420, 488, 22090, 25084, 40481]","[[589, 260, 4001, 17918], [15473, 10166], [6953], [22814, 2417, 5317], [4465, 29487, 6444], [563, 31331, 8780], [1092, 8289, 17881], [1353], [6812], [15000, 18347], [837, 7327], [16771, 1294, 5317]]","[40480, 40482, 729, 2525, 10906, 485, 43, 10353, 9378, 37473, 1511, 982, 507, 40478, 40482, 1584, 246, 7877, 702, 291, 260, 277, 278, 280, 3652, 15473, 6847, 556, 867, 10362, 498, 18710, 14653, 240, 5663, 531, 27782, 504, 1183, 872, 40478, 40482, 14218, 481, 14653, 556, 8780, 40478, 40482, 9467, 1281, 481, 17918, 240, 15473, 10166, 240, 15473, 8361, 488, 6953, 40478, 40482, 1082, 481, 17163, 9426, 260, 2417, 5317, 500, 246, 4857, 5024, 40478, 40482, 500, 246, 4835, 39587, 240, 2525, 481, 4465, 29487, 6444, 240, 563, 31331, 8780, 240, 8289, 17881, 488, 1353, 1073, 481, 8780, 25405, 488, 481, 6444, 544, 13411, 40478, 40482, 6018, 481, 6847, 617, 481, 2525, 1098, 507, 6337, 246, 14057, 40478, 40482, 8240, 481, 1845, 17881, 715, 481, 9426, 260, 2417, 5317, 240, 5663, 507, 485, 1229, 7846, 40478, 40482, 9467, 1073, 3866, 40478, 40482, 29369, 481, 6812, 500, 566, 491, 246, 720, 40478, 40482, 29369, 500, 481, 15000, 488, 481, 17918, 9019, 1073, 3866, 40478, 40482, 6748, 500, 481, 837, 7327, 488, 481, 17163, 16771, 5317, 40478, 40482, 13098, 481, 22306, 666, 481, 3572, 6847, 40478, 40482, 19007, 562, 8393, 1571, 485, 277, 2088, 240, 522, 1073, 246, 5409, 4327, 483, 2323, 551, 2698, 40478, 40482, 2548, 481, 25084, 500, 481, 6847, 504, 246, 6859, 8967, 562, 491, 1423, 287, 1808, 40478, 40482, 2685, 22848, 241, 481, 25084, 1557, 246, 1719, 5161, 2464, 522, 16153, 488, 15258, 811, 481, 14653, 40478, 40482, 22848, 241, 481, 25084, 833, 488, 1892, 666, 10361, 19118, 40478, 40481]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,"[63, 335, 6270, 1375, 3355, 7367, 4330, 7655, 2499, 7470, 7642]"
229,27344,"[40480, 5317, 21278, 7735, 40481]","[[6444], [9230, 789, 607], [6953], [5940], [8441, 23748, 742], [15473, 5317], [8780], [15000]]","[40480, 40482, 23667, 6444, 240, 9230, 789, 607, 240, 488, 6953, 500, 11868, 4835, 39587, 40478, 40482, 8297, 9467, 500, 5940, 488, 8441, 23748, 742, 40478, 40482, 4846, 15473, 5317, 240, 2400, 666, 3585, 40478, 40482, 5539, 488, 9467, 715, 11868, 2525, 1073, 9019, 29420, 40478, 40482, 14057, 488, 9467, 562, 277, 2176, 40478, 40482, 6018, 617, 2525, 40478, 40482, 4846, 8780, 488, 15000, 40478, 40482, 8240, 666, 7685, 6255, 7443, 40478, 40482, 5463, 40478, 40482, 4103, 556, 6198, 4914, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,"[6906, 1833, 6270, 4717, 2512, 326, 840, 7449]"
231,96852,"[40480, 5317, 4914, 19042, 40481]","[[1353], [563, 31331, 8780], [6444], [6953], [17918], [563, 2654, 5581, 20613, 8361], [6812], [755, 4914]]","[40480, 40482, 23667, 1353, 240, 8780, 240, 6444, 488, 6953, 500, 246, 11868, 3338, 4835, 39587, 40478, 40482, 1082, 715, 11868, 954, 2525, 485, 9423, 8780, 40478, 40482, 4846, 17918, 488, 20613, 8361, 589, 491, 1098, 40478, 40482, 9467, 15066, 1073, 9019, 4408, 841, 617, 737, 498, 6847, 40478, 40482, 6018, 617, 2525, 40478, 40482, 2525, 10906, 485, 26641, 40478, 40482, 4309, 3135, 15473, 5070, 556, 6913, 7933, 40478, 40482, 556, 481, 4835, 39587, 811, 2525, 240, 4846, 6812, 566, 491, 246, 720, 240, 485, 22306, 500, 4835, 39587, 240, 4869, 862, 861, 1183, 8616, 40478, 40482, 556, 246, 277, 278, 282, 3026, 2869, 9019, 1557, 15473, 5070, 240, 582, 3270, 280, 244, 2951, 40478, 40482, 19007, 562, 11083, 1571, 1073, 12669, 488, 3677, 40478, 40482, 2548, 2314, 40478, 40482, 1892, 811, 1495, 2981, 498, 1183, 13319, 40478, 40482, 14352, 551, 2022, 2732, 617, 19555, 40478, 40482, 2548, 19555, 488, 1495, 504, 6859, 8967, 40478, 40482, 3926, 19042, 556, 755, 4914, 498, 704, 2650, 40478, 40482, 2454, 556, 7124, 40478, 40482, 9233, 504, 15473, 5458, 1073, 3677, 40478, 40482, 10553, 485, 531, 3048, 2240, 10807, 40478, 40482, 9233, 562, 609, 485, 277, 2106, 40478, 40482, 1082, 13319, 504, 6786, 40478, 40482, 851, 1229, 7648, 1571, 40478, 40482, 1495, 556, 10734, 498, 704, 2650, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[7655, 7367, 6906, 6270, 2683, 7407, 2499, 3825]"
232,4351,"[40480, 5317, 4914, 1209, 667, 3865, 7056, 40481]","[[7056, 6515], [6444], [589, 260, 4001, 17918], [563, 2654, 5581, 20613, 8361], [6953], [5940], [8441, 23748, 742], [8780], [15000], [8441, 15953], [4914, 498, 2008, 5993]]","[40480, 40482, 4858, 271, 40478, 40482, 23667, 6444, 240, 17918, 240, 20613, 240, 488, 6953, 500, 11868, 4835, 39587, 40478, 40482, 9467, 500, 5940, 40478, 40482, 5539, 715, 11868, 2525, 240, 9822, 6536, 1073, 9019, 29420, 40478, 40482, 6018, 617, 2525, 40478, 40482, 9467, 1444, 498, 481, 9019, 666, 7904, 8441, 23748, 742, 40478, 40482, 2294, 8441, 9019, 485, 4835, 39587, 40478, 40482, 3423, 6913, 488, 9822, 715, 11868, 2525, 1073, 9019, 29420, 40478, 40482, 14057, 488, 9467, 562, 277, 2176, 40478, 40482, 6018, 617, 2525, 488, 9467, 500, 8780, 488, 15000, 40478, 40482, 2548, 562, 5895, 1571, 40478, 40482, 8240, 666, 9458, 260, 12187, 7056, 6515, 40478, 40482, 1209, 667, 3865, 31757, 271, 40478, 40482, 2525, 10906, 485, 43, 28852, 250, 40478, 40482, 500, 1220, 13733, 5024, 240, 2523, 8441, 15953, 488, 4914, 498, 2008, 5993, 1073, 738, 4460, 40478, 40482, 8297, 4846, 6444, 488, 2523, 1073, 6062, 14854, 1983, 40478, 40482, 2933, 616, 504, 2107, 7056, 4858, 240, 2685, 20008, 485, 481, 6195, 498, 19093, 40478, 40482, 19007, 284, 485, 292, 1571, 522, 668, 1073, 1209, 667, 3865, 544, 4309, 903, 2324, 40478, 40482, 2548, 485, 844, 7858, 40478, 40482, 5463, 562, 1793, 1808, 40478, 40481]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[5381, 6906, 63, 7407, 6270, 4717, 2512, 840, 7449, 2509, 1925]"
238,96369,"[40480, 5867, 743, 29286, 522, 519, 2875, 40481]","[[5867, 743, 29286], [10444, 6020], [827, 6591], [796, 527], [712, 941, 3012], [4933, 10448], [6953, 296, 11332], [6300, 249, 260, 6300, 249], [19414], [15022], [1454, 3204]]","[40480, 40482, 14046, 481, 743, 29286, 488, 278, 522, 519, 2875, 500, 481, 10444, 6020, 1073, 2507, 40478, 40482, 4846, 481, 21298, 488, 29471, 855, 488, 9467, 862, 40478, 40482, 4846, 481, 17163, 21453, 488, 15022, 40478, 40482, 14046, 562, 284, 1571, 40478, 40482, 4846, 3204, 488, 32093, 2327, 1073, 9649, 40478, 40482, 645, 512, 640, 6913, 743, 29286, 808, 240, 246, 909, 1353, 1598, 580, 2318, 645, 3638, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[1272, 5006, 2007, 1563, 5168, 393, 6273, 5459, 5010, 3184, 7801]"
240,99475,"[40480, 5867, 10994, 2507, 6878, 40481]","[[17869, 6020], [31801, 918, 15509, 5867, 6285], [2417, 978, 11332], [2056, 21453], [9649, 2507, 6878], [1092, 37754, 10734], [6878, 3204, 26285], [4787, 22075]]","[40480, 40482, 2525, 1719, 3567, 3261, 28058, 715, 11868, 2525, 40478, 40482, 4846, 277, 13020, 9082, 6020, 40478, 40482, 4846, 5867, 240, 978, 11332, 240, 488, 2056, 21453, 40478, 40482, 5539, 284, 1571, 1073, 5867, 544, 9649, 822, 40478, 40482, 6018, 485, 3505, 40478, 40482, 2525, 5040, 13020, 9082, 498, 6020, 500, 28058, 40478, 40482, 4846, 9649, 6878, 40478, 40482, 5539, 277, 2176, 40478, 40482, 9467, 500, 37754, 10734, 240, 26285, 240, 488, 22075, 40478, 40482, 5539, 277, 2176, 40478, 40482, 9467, 500, 5867, 488, 17869, 9019, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[7557, 1252, 6995, 6335, 1706, 6696, 6084, 3046]"
243,53241,"[40480, 5534, 488, 6666, 252, 4528, 40481]","[[8441, 15953], [4465, 29487, 6444], [15473, 8361], [6953]]","[40480, 40482, 2523, 8441, 15953, 1073, 600, 640, 963, 6062, 40478, 40482, 4846, 481, 6444, 1547, 1000, 4869, 481, 6062, 8441, 15953, 40478, 40482, 2869, 702, 1901, 22555, 15026, 1557, 26332, 2405, 4346, 11274, 5070, 40478, 40482, 19007, 491, 42, 22328, 9378, 37473, 1511, 982, 507, 562, 8393, 1571, 40478, 40482, 10220, 246, 3704, 24519, 485, 1033, 23398, 522, 2425, 688, 702, 2646, 40478, 40482, 562, 246, 10685, 28420, 240, 6143, 666, 1220, 13714, 488, 4846, 1220, 5675, 498, 2044, 17736, 485, 246, 725, 10685, 24519, 40478, 40482, 10529, 556, 688, 40478, 40482, 1529, 704, 6462, 485, 925, 589, 6673, 498, 2044, 2212, 40478, 40482, 4175, 240, 25279, 3269, 240, 4571, 240, 16826, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2509, 3355, 332, 6270]"
245,10407,"[40480, 16771, 18896, 9423, 40481]","[[4240, 25227], [38018, 5089], [19811], [6953, 488, 11332], [38139], [13249, 7524], [1061, 494, 813, 2141], [16771, 6821]]","[40480, 40482, 4620, 4240, 25227, 488, 903, 1107, 1073, 4309, 903, 2324, 40478, 40482, 1495, 1183, 1444, 556, 246, 6053, 498, 481, 18896, 5089, 40478, 40482, 1082, 246, 8654, 498, 16954, 504, 1183, 40478, 40482, 35009, 556, 6953, 488, 11332, 40478, 40482, 1495, 556, 16771, 6821, 40478, 40482, 1072, 651, 1236, 481, 903, 6697, 4462, 1073, 6821, 25405, 40478, 40482, 4103, 1000, 1845, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[2535, 1866, 7213, 6276, 1124, 4253, 4623, 7033]"
