id,i,name_tokens,ingredient_tokens,steps_tokens,techniques,calorie_level,ingredient_ids
141106,168757,"[40480, 19276, 5867, 22144, 40481]","[[18710, 14653], [5867, 5355, 21940], [19276, 10734], [4787, 1657, 33403, 8289], [2056, 4178, 11332]]","[40480, 40482, 729, 2525, 10906, 485, 44, 8393, 40478, 40482, 2732, 566, 5867, 5355, 1444, 504, 1183, 5070, 498, 16241, 5507, 12809, 2262, 4648, 18710, 14653, 40478, 40482, 9082, 19276, 10734, 715, 5867, 40478, 40482, 1495, 556, 11488, 40478, 40482, 2030, 609, 14653, 2000, 40478, 40482, 3905, 6748, 1495, 488, 5046, 485, 8422, 12691, 240, 1970, 844, 562, 2525, 22910, 1151, 40478, 40482, 7035, 485, 925, 1667, 22144, 40478, 40482, 19007, 9982, 485, 10393, 1571, 504, 246, 11274, 5070, 500, 10906, 40478, 40481]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[96, 1254, 367, 3111, 3399]"
110568,79917,"[40480, 17350, 252, 31849, 9540, 40481]","[[13134, 29917], [9514, 4914], [37088, 22422], [30878, 38277], [831, 621, 573, 10538, 31066]]","[40480, 40482, 23667, 29917, 488, 9514, 4914, 40478, 40482, 2327, 6748, 500, 22422, 488, 30878, 40478, 40482, 2327, 6748, 500, 31066, 40478, 40482, 5463, 1793, 1808, 522, 10308, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[241, 6654, 4533, 5434, 4570]"
179802,8876,"[40480, 1112, 943, 16954, 496, 10016, 9540, 40481]","[[496, 10016], [19811], [21453], [3295, 10448, 734, 5612], [3137, 955, 964], [3137, 20323], [10444, 6020], [978, 3204, 26285], [6444], [6953], [11332], [734, 744, 3707, 6821]]","[40480, 40482, 9154, 496, 10016, 3674, 785, 2075, 498, 246, 6255, 16153, 40478, 40482, 9154, 481, 8684, 19811, 488, 21453, 15786, 500, 481, 2732, 40478, 40482, 35009, 556, 17163, 734, 5612, 240, 955, 964, 240, 488, 20323, 40478, 40482, 29369, 1281, 481, 10444, 6020, 240, 26285, 240, 6444, 240, 6953, 488, 11332, 40478, 40482, 20761, 715, 9540, 16153, 40478, 40482, 35009, 556, 481, 38502, 734, 744, 3707, 6821, 240, 645, 2506, 507, 40478, 40482, 562, 37867, 554, 507, 507, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,"[2532, 7213, 5010, 2672, 2776, 2757, 5006, 6009, 6906, 6270, 5319, 5180]"
484058,38369,"[40480, 35231, 11434, 20836, 246, 1531, 2434, 2839, 1781, 40481]","[[4334, 1430, 11434], [21453], [652, 25, 3035, 11959, 10734], [11332], [8780], [15022, 796, 964], [19104], [11434, 24176], [21570], [6953], [6167, 20930, 510], [978, 4178, 11332], [2832, 978, 3204], [9230, 789, 607], [3137, 734, 5612], [8441, 20836]]","[40480, 40482, 500, 246, 28058, 240, 7933, 556, 6913, 7933, 488, 15293, 14046, 481, 1430, 11434, 488, 21453, 556, 481, 652, 573, 3035, 11959, 10734, 488, 277, 278, 280, 3, 3696, 11332, 1073, 664, 1872, 3390, 488, 1072, 500, 481, 2434, 2839, 1781, 40478, 40482, 9423, 8780, 500, 6847, 488, 4846, 21453, 35844, 240, 15022, 488, 19104, 485, 481, 6847, 488, 4835, 836, 292, 260, 5895, 1571, 522, 1073, 903, 2324, 240, 674, 4846, 485, 2434, 2839, 1781, 40478, 40482, 4846, 24176, 240, 21570, 240, 6953, 240, 20930, 510, 488, 5040, 277, 278, 280, 1901, 9082, 11332, 40478, 40482, 5539, 504, 1583, 562, 282, 260, 287, 1808, 260, 1000, 507, 535, 6913, 240, 6672, 8441, 20836, 5175, 485, 7720, 6054, 40478, 40482, 23667, 978, 3204, 488, 8289, 789, 607, 40478, 40482, 9467, 1073, 3866, 40478, 40482, 9467, 666, 38450, 5082, 556, 978, 28062, 488, 1178, 504, 1583, 562, 1444, 531, 2088, 1073, 10734, 6524, 1834, 40478, 40482, 1082, 3572, 8441, 20836, 504, 246, 6255, 16153, 488, 1495, 556, 5089, 10734, 488, 35009, 556, 3137, 734, 5612, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,"[4189, 5010, 7946, 5319, 840, 3203, 4863, 437, 1093, 6270, 2378, 5915, 2445, 1833, 2856, 2503]"
203634,67141,"[40480, 17027, 13995, 19007, 40481]","[[12395, 17027], [10837], [14389], [6444], [17918], [15341], [6953], [1353]]","[40480, 40482, 729, 2525, 10906, 485, 43, 22328, 9378, 40478, 40482, 3135, 246, 11868, 5075, 26855, 5465, 556, 5523, 3261, 7933, 40478, 40482, 6018, 17027, 5089, 617, 578, 13781, 488, 18830, 666, 3473, 5075, 3585, 40478, 40482, 1082, 5089, 240, 10837, 488, 14389, 666, 5465, 40478, 40482, 7087, 5040, 16126, 1281, 488, 8240, 715, 6176, 500, 15473, 5465, 40478, 40482, 19007, 1809, 8393, 260, 15936, 1571, 522, 1073, 10837, 640, 9649, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[6324, 5648, 150, 6906, 2683, 1511, 6270, 7655]"
289437,58720,"[40480, 17921, 13995, 26855, 556, 15022, 488, 2056, 955, 541, 40481]","[[15022, 796, 964], [1454, 10837], [4914, 6821], [9514, 4914], [5940], [38966, 2056, 955, 2763], [6953], [8780]]","[40480, 40482, 1072, 481, 15022, 796, 964, 666, 246, 4835, 39587, 488, 2454, 556, 1353, 40478, 40482, 2030, 485, 246, 14057, 240, 18115, 481, 2525, 488, 32093, 6828, 1571, 40478, 40482, 9933, 40478, 40482, 2548, 2314, 488, 3336, 481, 15022, 551, 498, 481, 13980, 666, 246, 1220, 5024, 40478, 40482, 1892, 481, 10837, 666, 5285, 488, 7570, 715, 11468, 1353, 7379, 485, 10353, 1571, 240, 522, 1073, 4941, 40478, 40482, 9933, 488, 1072, 666, 246, 1719, 5024, 40478, 40482, 556, 531, 7641, 34062, 2523, 481, 1845, 10837, 1073, 862, 17921, 40478, 40482, 2523, 500, 481, 15022, 240, 4914, 6821, 240, 9514, 4914, 240, 5940, 240, 2056, 955, 2763, 240, 6953, 488, 280, 13020, 23028, 8780, 522, 7424, 745, 40478, 40482, 2523, 1073, 3866, 488, 12924, 40478, 40482, 10553, 485, 246, 35050, 280, 260, 660, 2212, 26855, 488, 2548, 40478, 40482, 2454, 488, 8658, 746, 609, 485, 10361, 1808, 2339, 40478, 40482, 6018, 617, 8658, 766, 277, 2088, 781, 6913, 40478, 40482, 12039, 556, 277, 13020, 9082, 8780, 488, 19007, 240, 1809, 240, 500, 246, 729, 6720, 43, 8393, 6937, 10906, 6828, 1571, 40478, 40482, 21596, 488, 3423, 15473, 10353, 8947, 1571, 40478, 40481]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[3203, 7779, 1910, 6654, 4717, 2127, 6270, 840]"
503721,163310,"[40480, 2675, 7, 243, 3573, 2169, 556, 857, 643, 1631, 4914, 40481]","[[11468, 1353], [1430, 2169], [2262, 4914], [1430, 857, 643, 1631], [1430, 12373], [6444], [15000, 18347]]","[40480, 40482, 13529, 2169, 5175, 485, 17083, 21477, 40478, 40482, 23667, 5040, 16126, 500, 246, 11998, 13733, 5024, 40478, 40482, 2506, 11998, 10323, 650, 240, 2523, 556, 7641, 34062, 485, 2022, 14854, 40478, 40482, 4103, 6198, 4914, 715, 2169, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,"[673, 3499, 3668, 3489, 3519, 6906, 7470]"
305393,26086,"[40480, 4160, 2417, 556, 4017, 40481]","[[17918], [501, 29702], [837, 7327], [4017], [6812], [559, 1164]]","[40480, 40482, 15242, 481, 559, 1164, 40478, 40482, 14218, 246, 5409, 6847, 488, 35009, 556, 481, 1430, 559, 1164, 40478, 40482, 7543, 481, 501, 29702, 488, 837, 7327, 862, 40478, 40482, 729, 2525, 481, 10906, 485, 17594, 263, 40478, 40482, 2523, 481, 6812, 556, 481, 4017, 488, 1547, 4846, 481, 17918, 488, 589, 481, 728, 16126, 240, 4258, 775, 999, 715, 559, 1164, 240, 4869, 6536, 40478, 40482, 1082, 22306, 500, 6847, 40478, 40482, 19007, 562, 11421, 1571, 240, 1970, 481, 10906, 908, 1189, 246, 1378, 562, 481, 929, 5895, 1571, 40478, 40482, 669, 1256, 6018, 617, 481, 10906, 488, 921, 481, 5409, 551, 498, 481, 6847, 40478, 40482, 2454, 556, 246, 4886, 1073, 2548, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[2683, 70, 7642, 3723, 2499, 6408]"
150744,31695,"[40480, 4914, 6821, 1958, 1092, 25084, 40481]","[[1092, 4914, 6821], [4465, 29487, 6444], [954, 260, 4739, 5940], [15000, 18347], [2507, 6444], [954, 260, 4739, 9514, 4914], [17869, 6020], [8441], [8441, 1454], [589, 260, 4001, 17918], [563, 2654, 5581, 20613, 8361], [15473, 8361]]","[40480, 40482, 729, 2525, 481, 10906, 485, 43, 28852, 250, 7933, 531, 292, 260, 3652, 4170, 15473, 5465, 556, 17869, 7933, 40478, 40482, 925, 4858, 271, 500, 246, 2044, 37453, 522, 5024, 556, 531, 7641, 34062, 240, 2523, 1281, 481, 4914, 6821, 240, 6444, 240, 5940, 488, 15000, 1073, 481, 9019, 544, 3866, 40478, 40482, 1233, 507, 2913, 40478, 40482, 925, 481, 5409, 271, 500, 246, 1719, 5024, 240, 7087, 1281, 2507, 6444, 240, 9514, 4914, 240, 6020, 240, 1657, 8441, 488, 8441, 1454, 40478, 40482, 500, 246, 6143, 5024, 240, 9467, 1281, 17918, 240, 20613, 488, 15473, 8361, 40478, 40482, 4846, 481, 5379, 16126, 485, 481, 2832, 16126, 240, 20941, 668, 1073, 1180, 544, 5811, 40478, 40482, 8240, 1444, 481, 5409, 22306, 666, 246, 3572, 5465, 40478, 40482, 9082, 481, 4858, 504, 1495, 40478, 40482, 2933, 507, 556, 246, 2806, 2898, 40478, 40482, 8240, 481, 5040, 22306, 666, 481, 6847, 40478, 40482, 19007, 562, 7379, 485, 10353, 1571, 522, 1073, 507, 544, 668, 1053, 1159, 3644, 500, 481, 8077, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[1910, 3355, 4717, 7470, 800, 6654, 7557, 2499, 2509, 63, 7407, 332]"
293330,54812,"[40480, 595, 704, 5816, 252, 5317, 8649, 9021, 40481]","[[8780], [17869, 6020], [6444], [2507, 6444], [8441], [15000], [15473, 10166], [4914, 498, 2008, 5993], [21758, 18347], [17918], [22245], [6878, 6624, 13685], [7327], [9426, 260, 2417, 5317, 9079], [21758]]","[40480, 40482, 23667, 6020, 240, 22722, 252, 240, 8441, 240, 15000, 240, 15473, 10166, 240, 4914, 498, 2008, 5993, 488, 21758, 18347, 500, 246, 1719, 5024, 488, 7087, 1073, 862, 16343, 40478, 40482, 4846, 17918, 277, 3026, 491, 246, 720, 1073, 862, 16343, 40478, 40482, 6748, 500, 5040, 16126, 40478, 40482, 2869, 702, 13020, 22555, 15026, 1557, 531, 563, 35050, 11274, 5070, 40478, 40482, 19007, 491, 43, 8393, 9378, 562, 5895, 260, 7648, 1571, 522, 1073, 3746, 2507, 40478, 40482, 851, 1233, 246, 1026, 1571, 674, 6018, 485, 6859, 11444, 485, 2548, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[840, 7557, 6906, 800, 2499, 7449, 335, 1925, 1599, 2683, 4975, 6072, 4958, 1388, 1591]"
74694,48672,"[40480, 14259, 26330, 9414, 488, 15022, 11606, 40481]","[[26330, 9414], [15022], [1430, 1055, 11, 4364], [1430, 827, 6591], [3137, 13249, 7524], [4019, 9080, 10444, 6020]]","[40480, 40482, 13206, 481, 3674, 488, 26029, 498, 26330, 9414, 240, 1970, 280, 260, 281, 30378, 3267, 5311, 40478, 40482, 5122, 240, 1082, 500, 246, 15473, 5465, 240, 2454, 481, 5465, 3689, 556, 14653, 40478, 40482, 19007, 562, 277, 2088, 240, 674, 4846, 481, 15022, 240, 8476, 488, 3423, 485, 19007, 562, 6828, 1571, 725, 40478, 40482, 2832, 8061, 481, 21298, 500, 246, 1220, 5523, 260, 3261, 957, 15, 6847, 715, 11868, 2525, 562, 280, 260, 281, 1571, 522, 1073, 37229, 40478, 40482, 2311, 8999, 7067, 240, 7582, 811, 481, 26330, 9414, 1563, 40478, 40482, 1892, 481, 1495, 498, 481, 756, 498, 15022, 240, 488, 5654, 481, 2992, 666, 246, 2044, 37453, 5024, 40478, 40482, 4846, 481, 26330, 9414, 240, 21298, 240, 13249, 7524, 488, 6020, 40478, 40482, 4086, 1073, 1241, 3866, 40478, 40482, 3301, 488, 7033, 556, 6953, 488, 11332, 40478, 40482, 4103, 2107, 522, 491, 844, 7858, 556, 3605, 2338, 9079, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,"[516, 3184, 3500, 3502, 2832, 5006]"
68190,138954,"[40480, 6878, 2715, 8, 250, 556, 12725, 19811, 40481]","[[5598, 6878], [5867, 24176], [8765, 19811], [8780], [6444]]","[40480, 40482, 8780, 246, 15473, 5465, 556, 277, 13020, 9082, 8780, 488, 1072, 481, 19811, 500, 507, 40478, 40482, 9423, 481, 5040, 8780, 488, 8240, 507, 715, 481, 19811, 40478, 40482, 35009, 556, 481, 6444, 488, 19007, 500, 246, 43, 28852, 250, 10906, 562, 7379, 485, 10353, 1571, 40478, 40482, 8676, 240, 2030, 481, 24176, 522, 1353, 485, 246, 14057, 715, 1583, 2525, 40478, 40482, 4846, 481, 6878, 488, 9467, 40478, 40482, 2454, 240, 18115, 2525, 485, 954, 240, 488, 32093, 7648, 1571, 522, 1073, 481, 6878, 544, 1256, 40478, 40482, 587, 595, 9467, 522, 784, 1189, 481, 5082, 2167, 1288, 7648, 1571, 40478, 40482, 2653, 6878, 666, 246, 1813, 16382, 488, 1300, 551, 498, 481, 16382, 1557, 246, 16153, 40478, 40482, 3926, 481, 2732, 556, 481, 12187, 19811, 488, 8240, 481, 10734, 617, 481, 19811, 715, 481, 6878, 40478, 40481]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[5889, 1257, 1223, 840, 6906]"
135369,25638,"[40480, 10848, 2869, 9021, 40481]","[[8780], [6444], [30565], [6812], [17918], [10848], [15473, 10166], [6953], [15341], [21447, 7869], [796, 527]]","[40480, 40482, 500, 246, 1719, 5024, 498, 531, 7641, 34062, 240, 4914, 8780, 240, 6444, 488, 30565, 40478, 40482, 2523, 500, 6812, 566, 491, 246, 720, 40478, 40482, 2523, 500, 5040, 16126, 568, 587, 538, 715, 7087, 40478, 40482, 8658, 746, 17532, 240, 1809, 240, 562, 566, 2088, 40478, 40482, 729, 2525, 10906, 485, 26641, 260, 9378, 250, 40478, 40482, 1584, 15473, 5458, 556, 15240, 2405, 522, 10160, 2405, 40478, 40482, 1983, 17532, 666, 277, 277, 278, 280, 3652, 4537, 40478, 40482, 9154, 4537, 504, 3572, 11274, 5458, 240, 582, 3270, 566, 3652, 2951, 40478, 40482, 31621, 9021, 556, 246, 1874, 7086, 7158, 40478, 40482, 19007, 562, 292, 260, 5895, 1571, 522, 1073, 1256, 488, 3677, 485, 1882, 40478, 40482, 851, 2548, 504, 15551, 8967, 781, 6255, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[840, 6906, 4807, 2499, 2683, 3248, 335, 6270, 1511, 4964, 1563]"
285087,93549,"[40480, 5317, 7039, 1279, 9021, 40481]","[[8780], [6444], [4914, 6821], [8441], [15000], [17918], [9426, 260, 2417, 5317, 9079], [3151, 12486]]","[40480, 40482, 23667, 8780, 240, 6444, 240, 4914, 6821, 240, 8441, 488, 15000, 500, 1719, 5024, 40478, 40482, 2523, 1073, 1092, 488, 12924, 40478, 40482, 4846, 17918, 240, 2523, 1073, 862, 5811, 40478, 40482, 5507, 500, 1946, 531, 5507, 488, 8658, 746, 280, 1808, 522, 1073, 3677, 40478, 40482, 729, 2525, 10906, 485, 43, 22328, 40478, 40482, 3612, 17532, 551, 485, 277, 278, 292, 3652, 23171, 504, 4309, 1874, 7086, 3334, 40478, 40482, 1892, 17532, 556, 4309, 1874, 7086, 280, 3652, 1279, 5903, 11274, 17771, 40478, 40482, 1082, 827, 32026, 277, 3652, 2951, 504, 563, 35050, 11274, 5458, 40478, 40482, 19007, 288, 485, 5895, 1571, 522, 1073, 6195, 640, 963, 4309, 903, 2324, 40478, 40482, 6018, 2198, 485, 6859, 11444, 485, 2548, 2055, 40478, 40482, 9423, 5317, 9079, 488, 3151, 12486, 500, 1220, 4835, 39587, 715, 954, 2525, 240, 522, 3905, 26311, 1073, 6737, 40478, 40482, 11606, 1444, 498, 1183, 1279, 666, 6737, 5317, 40478, 40482, 8658, 746, 504, 11274, 5458, 522, 16505, 4346, 556, 26332, 2405, 1073, 5317, 544, 3677, 40478, 40482, 2961, 240, 1809, 500, 9188, 556, 10160, 2405, 500, 1210, 40478, 40482, 2191, 670, 281, 277, 278, 280, 4107, 40478, 40481]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[840, 6906, 1910, 2499, 7449, 2683, 1388, 6473]"
470787,118440,"[40480, 18998, 13249, 8352, 3098, 12395, 40481]","[[6020], [1244, 546, 18347], [13249, 7524], [5541, 4183], [8352, 3098, 10107], [13249, 15258], [11332], [6953], [12395]]","[40480, 40482, 500, 246, 1220, 5024, 240, 9467, 1281, 6020, 240, 4430, 483, 522, 18347, 240, 488, 13249, 7524, 40478, 40482, 9467, 500, 5541, 4183, 240, 8352, 3098, 14516, 240, 13249, 15258, 240, 11332, 240, 488, 6953, 40478, 40482, 7582, 9019, 715, 589, 2000, 498, 12395, 40478, 40482, 851, 1229, 491, 844, 7858, 562, 6828, 1571, 522, 8658, 746, 609, 485, 280, 1808, 40478, 40482, 5539, 504, 246, 11868, 260, 1583, 13444, 670, 282, 260, 287, 4550, 841, 617, 2525, 278, 18642, 40478, 40482, 13444, 7648, 260, 7379, 1571, 522, 1073, 9130, 7858, 6337, 39, 11421, 240, 1927, 1098, 40478, 40482, 851, 1229, 5895, 1571, 781, 6255, 485, 3383, 20483, 485, 5369, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[4987, 140, 4253, 6426, 2587, 4260, 5319, 6270, 5561]"
358683,93013,"[40480, 5867, 556, 2008, 565, 2113, 15022, 30142, 40481]","[[5867, 6285], [6953, 488, 11332], [8780], [12227, 9689], [15022, 796, 964], [13249], [2832, 1454, 3204], [5867, 6382], [30142], [2008, 565, 2113, 10448]]","[40480, 40482, 7033, 481, 5867, 556, 4065, 498, 1430, 1301, 11332, 240, 488, 6953, 645, 512, 823, 40478, 40482, 2525, 481, 8780, 500, 246, 4835, 241, 6847, 488, 2507, 481, 5867, 715, 246, 11868, 2525, 40478, 40482, 6018, 481, 5867, 617, 481, 6847, 240, 674, 4846, 481, 9689, 556, 481, 15022, 488, 5539, 2327, 562, 670, 280, 878, 252, 1073, 668, 3746, 40478, 40482, 1300, 609, 481, 2525, 240, 4846, 481, 13249, 36, 965, 488, 1454, 3204, 240, 674, 32093, 5898, 562, 246, 1026, 1571, 40478, 40482, 18115, 481, 2525, 240, 4846, 481, 6382, 240, 30142, 488, 1444, 481, 2008, 565, 2113, 40478, 40482, 2294, 481, 5867, 485, 481, 6847, 488, 32093, 2327, 562, 670, 6828, 878, 252, 1073, 481, 5867, 544, 9649, 822, 488, 4941, 240, 488, 481, 3204, 6382, 980, 11197, 40478, 40482, 1325, 15405, 556, 4019, 2008, 565, 2113, 488, 4103, 556, 783, 10837, 488, 4065, 498, 3137, 5339, 485, 16225, 609, 481, 6049, 6847, 20483, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[1252, 6276, 840, 6563, 3203, 4231, 2461, 1297, 5002, 7100]"
458717,43389,"[40480, 9414, 3442, 1205, 12395, 40481]","[[12395, 38308, 40118], [21453], [9414, 3442], [19276, 10734], [1075, 10682, 5825]]","[40480, 40482, 1082, 481, 12395, 488, 21453, 500, 481, 2434, 2839, 1781, 40478, 40482, 8240, 481, 9414, 3442, 715, 481, 12395, 240, 2454, 488, 5539, 504, 954, 1073, 862, 9649, 488, 12395, 16689, 2705, 240, 2697, 292, 260, 5895, 1808, 40478, 40482, 9933, 862, 488, 29649, 481, 4019, 9414, 3442, 40478, 40482, 9467, 500, 481, 1494, 273, 10734, 861, 2348, 481, 12395, 40478, 40482, 5539, 504, 954, 562, 1007, 277, 2088, 5802, 481, 1494, 273, 10734, 39308, 822, 481, 5089, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[5627, 5010, 6168, 367, 4020]"
22598,100514,"[40480, 1892, 488, 848, 833, 5409, 40481]","[[5409, 17918], [6953], [5811, 16361], [8780], [6444], [5811, 6167, 6647], [22422], [8441], [5940], [1353]]","[40480, 40482, 729, 2525, 10906, 485, 3938, 282, 278, 43, 49, 48, 250, 9378, 40478, 40482, 14218, 488, 1584, 246, 287, 3652, 4048, 40478, 40482, 29913, 17918, 240, 6953, 488, 16361, 1281, 40478, 40482, 4846, 4739, 485, 2832, 16126, 40478, 40482, 7582, 1073, 9019, 32630, 1614, 31950, 17169, 40478, 40482, 9467, 500, 6444, 4846, 7904, 8441, 488, 5940, 278, 1353, 7087, 40478, 40482, 2523, 862, 562, 246, 2176, 40478, 40482, 4846, 6167, 6647, 40478, 40482, 19007, 562, 277, 2088, 7379, 1571, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[911, 6270, 4795, 840, 6906, 4777, 5038, 2499, 4717, 7655]"
437737,155904,"[40480, 25905, 31843, 40481]","[[25905], [5703, 6237], [978, 19414], [949, 1910, 245, 28062], [19811], [25, 555, 480, 15094], [978, 3204, 26285], [11332]]","[40480, 40482, 500, 246, 1719, 13733, 5024, 240, 23667, 16126, 488, 7087, 862, 40478, 40482, 4846, 15022, 6953, 488, 11332, 485, 3301, 40478, 40482, 4103, 2198, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[893, 6335, 5966, 6407, 7213, 1505, 6009, 5319]"
